"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.414288362E1,-1.316810995E-1,3.830722719E-2,9.744400978E0,9.745365964E0
1.414788854E1,-1.412578970E-1,1.915361360E-2,9.734824181E0,9.735867834E0
1.415292398E1,-1.125274822E-1,-2.873042040E-2,9.830592155E0,9.831278147E0
1.415795942E1,-3.591302410E-2,-9.576806426E-2,9.792284966E0,9.792819110E0
1.416299486E1,8.858546615E-2,-9.576806799E-3,9.964667320E0,9.965065675E0
1.416803029E1,8.858546615E-2,1.915361360E-2,9.983820915E0,9.984232285E0
1.417303521E1,2.154781483E-2,-1.915361360E-2,1.011789608E1,1.011793715E1
1.417807065E1,-2.633621916E-2,-6.703764945E-2,9.983820915E0,9.984080714E0
1.418310609E1,-2.633621916E-2,-2.873042040E-2,9.830592155E0,9.830669416E0
1.418814153E1,-5.506663769E-2,2.873042040E-2,9.773131371E0,9.773328735E0
1.419314645E1,-2.633621916E-2,-6.703764945E-2,9.696516991E0,9.696784487E0
1.419818189E1,4.070143029E-2,3.830722719E-2,9.878476143E0,9.878634266E0
1.420321732E1,9.816227108E-2,-8.619125932E-2,9.974244118E0,9.975099523E0
1.420825276E1,2.394201700E-3,-9.576806426E-2,1.003170490E1,1.003216230E1
1.421328820E1,3.112462163E-2,-9.576806426E-2,9.945513725E0,9.946023503E0
1.421829312E1,-1.125274822E-1,-6.703764945E-2,9.715670586E0,9.716553474E0
1.422332856E1,1.197100803E-2,6.703764945E-2,9.734824181E0,9.735062361E0
1.422836400E1,3.112462163E-2,5.746084079E-2,9.897629738E0,9.897845468E0
1.423339944E1,-7.182605099E-3,-6.703764945E-2,9.964667320E0,9.964895405E0
1.423840436E1,8.858546615E-2,-7.661445439E-2,9.935936928E0,9.936627184E0
1.424343980E1,-1.675941236E-2,-3.830722719E-2,9.763554573E0,9.763644106E0
1.424847523E1,1.197100803E-2,1.915361360E-2,9.744400978E0,9.744427155E0
1.425351067E1,-5.506663769E-2,9.576806799E-3,9.792284966E0,9.792444480E0
1.425851559E1,-1.029506698E-1,0.000000000E0,9.744400978E0,9.744944805E0
1.426355103E1,-3.591302410E-2,1.915361360E-2,9.725247383E0,9.725332553E0
1.426858647E1,6.943184882E-2,9.576806799E-3,9.744400978E0,9.744653042E0
1.427362191E1,5.027823523E-2,-3.830722719E-2,9.753977776E0,9.754182579E0
1.427862683E1,3.112462163E-2,0.000000000E0,9.916783333E0,9.916832176E0
1.428366226E1,5.027823523E-2,-3.830722719E-2,9.801861763E0,9.802065566E0
1.428869770E1,2.394201700E-3,2.873042040E-2,9.801861763E0,9.801904161E0
1.429373314E1,-2.633621916E-2,9.576806799E-3,9.533711433E0,9.533752619E0
1.429876858E1,5.027823523E-2,-7.661445439E-2,9.639056206E0,9.639491803E0
1.430377350E1,2.154781483E-2,-1.244984865E-1,9.859322548E0,9.860132113E0
1.430880894E1,-1.675941236E-2,-1.149216816E-1,9.840168953E0,9.840854277E0
1.431384438E1,7.900865376E-2,1.915361360E-2,9.878476143E0,9.878810664E0
1.431887981E1,3.112462163E-2,-2.873042040E-2,9.773131371E0,9.773223162E0
1.432388473E1,-3.591302410E-2,-9.576806426E-2,9.725247383E0,9.725785209E0
1.432892017E1,-3.591302410E-2,-6.703764945E-2,9.715670586E0,9.715968234E0
1.433395561E1,-9.337386489E-2,-5.746084079E-2,9.773131371E0,9.773746324E0
1.433899105E1,2.394201700E-3,-1.915361360E-2,9.945513725E0,9.945532457E0
1.434399597E1,8.858546615E-2,-7.661445439E-2,9.888052940E0,9.888746539E0
1.434903141E1,7.900865376E-2,-9.576806426E-2,9.811438560E0,9.812224035E0
1.435406684E1,8.858546615E-2,-9.576806426E-2,9.821015358E0,9.821881773E0
1.435910228E1,-3.591302410E-2,-4.788403213E-2,9.830592155E0,9.830774372E0
1.436410720E1,2.154781483E-2,-8.619125932E-2,9.859322548E0,9.859722833E0
1.436914264E1,1.197100803E-2,-2.873042040E-2,9.725247383E0,9.725297189E0
1.437417808E1,3.112462163E-2,8.619125932E-2,9.696516991E0,9.696950006E0
1.437921352E1,2.394201700E-3,-6.703764945E-2,9.907206535E0,9.907433629E0
1.438424896E1,-4.548983276E-2,-4.788403213E-2,9.964667320E0,9.964886201E0
1.438925388E1,4.070143029E-2,-8.619125932E-2,9.955090523E0,9.955546839E0
1.439428932E1,-1.675941236E-2,-6.703764945E-2,9.849745750E0,9.849988136E0
1.439932475E1,5.985504389E-2,-4.788403213E-2,9.706093788E0,9.706396454E0
1.440436019E1,-7.182605099E-3,-4.788403213E-2,9.801861763E0,9.801981355E0
1.440936511E1,-2.633621916E-2,-2.873042040E-2,9.821015358E0,9.821092694E0
1.441440055E1,-3.591302410E-2,-2.873042040E-2,9.830592155E0,9.830699737E0
1.441943599E1,-5.506663769E-2,-9.576806426E-2,9.888052940E0,9.888670022E0
1.442447143E1,-2.633621916E-2,-5.746084079E-2,9.811438560E0,9.811642165E0
1.442950686E1,4.070143029E-2,4.788403213E-2,9.926360130E0,9.926559068E0
1.443451179E1,-7.182605099E-3,-9.576806426E-2,9.801861763E0,9.802332229E0
1.443954722E1,1.197100803E-2,1.915361360E-2,9.753977776E0,9.754003927E0
1.444458266E1,-1.675941236E-2,-1.436520964E-1,9.868899345E0,9.869959022E0
1.444961810E1,2.394201700E-3,-5.746084079E-2,9.782708168E0,9.782877214E0
1.445462302E1,-1.675941236E-2,5.746084079E-2,9.840168953E0,9.840350992E0
1.445965846E1,-7.182605099E-3,-9.576806426E-2,9.993397713E0,9.993859162E0
1.446469390E1,-6.464344263E-2,9.576806799E-3,9.916783333E0,9.916998647E0
1.446972933E1,2.394201700E-3,0.000000000E0,9.859322548E0,9.859322839E0
1.447473426E1,-5.506663769E-2,-6.703764945E-2,9.648633003E0,9.649023019E0
1.447976969E1,-5.506663769E-2,-5.746084079E-2,9.744400978E0,9.744725984E0
1.448480513E1,-7.422025502E-2,-5.746084079E-2,9.916783333E0,9.917227539E0
1.448984057E1,4.070143029E-2,-6.703764945E-2,9.888052940E0,9.888363950E0
1.449484549E1,-9.337386489E-2,-4.788403213E-2,1.000297451E1,1.000352491E1
1.449988093E1,-3.591302410E-2,0.000000000E0,9.859322548E0,9.859387955E0
1.450491637E1,-5.506663769E-2,3.830722719E-2,9.811438560E0,9.811667871E0
1.450995180E1,-7.422025502E-2,-6.703764945E-2,9.782708168E0,9.783219398E0
1.451498724E1,-3.591302410E-2,-6.703764945E-2,9.706093788E0,9.706391730E0
1.451999216E1,-7.182605099E-3,9.576806799E-3,9.955090523E0,9.955097720E0
1.452502760E1,5.985504389E-2,-1.053448766E-1,9.849745750E0,9.850490928E0
1.453006304E1,2.394201700E-3,-9.576806799E-3,9.868899345E0,9.868904282E0
1.453509848E1,-5.506663769E-2,-1.915361360E-2,9.811438560E0,9.811611785E0
1.454010340E1,-4.548983276E-2,-7.661445439E-2,9.773131371E0,9.773537532E0
1.454513884E1,-7.182605099E-3,-9.576806799E-3,9.840168953E0,9.840176235E0
1.455017427E1,2.394201700E-3,9.576806799E-3,9.658209801E0,9.658214846E0
1.455520971E1,-4.548983276E-2,0.000000000E0,9.763554573E0,9.763660544E0
1.456021463E1,1.268926859E-1,-1.149216816E-1,9.878476143E0,9.879959496E0
1.456525007E1,1.197100803E-2,-9.576806426E-2,9.878476143E0,9.878947602E0
1.457028551E1,2.154781483E-2,-1.053448766E-1,1.001255131E1,1.001312866E1
1.457532095E1,-2.633621916E-2,-6.703764945E-2,9.773131371E0,9.773396770E0
1.458032587E1,5.027823523E-2,4.788403213E-2,9.639056206E0,9.639306268E0
1.458536131E1,3.112462163E-2,-2.873042040E-2,9.600749016E0,9.600842455E0
1.459039674E1,1.197100803E-2,-9.576806799E-3,9.639056206E0,9.639068397E0
1.459543218E1,6.943184882E-2,-8.619125932E-2,9.916783333E0,9.917400939E0
1.460043710E1,5.985504389E-2,-2.873042040E-2,9.935936928E0,9.936158750E0
1.460547254E1,3.112462163E-2,-9.576806799E-3,9.792284966E0,9.792339113E0
1.461050798E1,-3.591302410E-2,-1.053448766E-1,9.763554573E0,9.764188916E0
1.461554342E1,1.197100803E-2,-5.746084079E-2,9.610325813E0,9.610505049E0
1.462057886E1,6.943184882E-2,-3.830722719E-2,9.715670586E0,9.715994193E0
1.462558378E1,7.900865376E-2,-8.619125932E-2,9.773131371E0,9.773830778E0
1.463061921E1,1.077390760E-1,-9.576806799E-3,9.926360130E0,9.926949424E0
1.463565465E1,-1.675941236E-2,-6.703764945E-2,9.974244118E0,9.974483478E0
1.464069009E1,8.858546615E-2,-3.830722719E-2,9.763554573E0,9.764031582E0
1.464569501E1,1.197100803E-2,-5.746084079E-2,9.773131371E0,9.773307620E0
1.465073045E1,3.112462163E-2,-1.915361360E-2,9.658209801E0,9.658278944E0
1.465576589E1,3.112462163E-2,-2.873042040E-2,9.639056206E0,9.639149273E0
1.466080133E1,3.112462163E-2,0.000000000E0,9.897629738E0,9.897678676E0
1.466580624E1,-1.675941236E-2,-4.788403213E-2,9.993397713E0,9.993526485E0
1.467084168E1,-2.633621916E-2,-8.619125932E-2,1.008916569E1,1.008956822E1
1.467587712E1,1.197100803E-2,-7.661445439E-2,9.955090523E0,9.955392528E0
1.468091256E1,-5.506663769E-2,-2.873042040E-2,9.753977776E0,9.754175527E0
1.468591748E1,-5.506663769E-2,-4.788403213E-2,9.639056206E0,9.639332433E0
1.469095292E1,2.154781483E-2,-2.873042040E-2,9.715670586E0,9.715736960E0
1.469598836E1,2.394201700E-3,-6.703764945E-2,9.821015358E0,9.821244445E0
1.470102379E1,2.394201700E-3,-4.788403213E-2,1.002212811E1,1.002224278E1
1.470605923E1,-6.464344263E-2,6.703764945E-2,1.000297451E1,1.000340801E1
1.471106415E1,-5.506663769E-2,-2.873042040E-2,9.888052940E0,9.888248011E0
1.471609959E1,-6.464344263E-2,-8.619125932E-2,9.830592155E0,9.831182525E0
1.472113503E1,5.027823523E-2,-2.873042040E-2,9.878476143E0,9.878645871E0
1.472617047E1,-9.337386489E-2,-4.788403213E-2,9.830592155E0,9.831152205E0
1.473117539E1,-1.675941236E-2,3.830722719E-2,9.744400978E0,9.744490687E0
1.473621083E1,4.070143029E-2,5.746084079E-2,9.821015358E0,9.821267791E0
1.474124626E1,5.027823523E-2,-1.915361360E-2,9.859322548E0,9.859469350E0
1.474628170E1,6.943184882E-2,-9.576806799E-3,9.878476143E0,9.878724786E0
1.475131714E1,7.900865376E-2,-2.873042040E-2,9.849745750E0,9.850104525E0
1.475632206E1,1.197100803E-2,-5.746084079E-2,9.639056206E0,9.639234907E0
1.476135750E1,-6.464344263E-2,9.576806426E-2,9.744400978E0,9.745085978E0
1.476639294E1,4.070143029E-2,2.873042040E-2,9.658209801E0,9.658338294E0
1.477142838E1,-6.464344263E-2,1.915361360E-2,9.868899345E0,9.869129644E0
1.477643330E1,1.197100803E-2,-7.661445439E-2,9.993397713E0,9.993698561E0
1.478146873E1,2.394201700E-3,-2.873042040E-2,9.840168953E0,9.840211186E0
1.478650417E1,-3.591302410E-2,8.619125932E-2,9.849745750E0,9.850188324E0
1.479153961E1,-7.182605099E-3,5.746084079E-2,9.840168953E0,9.840339342E0
1.479657505E1,2.394201700E-3,5.746084079E-2,9.792284966E0,9.792453846E0
1.480157997E1,-7.182605099E-3,-1.149216816E-1,9.840168953E0,9.840842627E0
1.480661541E1,-7.182605099E-3,0.000000000E0,9.801861763E0,9.801864395E0
1.481165084E1,1.197100803E-2,-1.915361360E-2,9.868899345E0,9.868925193E0
1.481668628E1,-4.548983276E-2,-3.830722719E-2,9.916783333E0,9.916961654E0
1.482172172E1,-3.591302410E-2,2.873042040E-2,9.907206535E0,9.907313284E0
1.482672664E1,5.027823523E-2,-5.746084079E-2,9.935936928E0,9.936230285E0
1.483176208E1,-2.633621916E-2,-1.915361360E-2,9.782708168E0,9.782762368E0
1.483679752E1,-1.675941236E-2,-6.703764945E-2,9.763554573E0,9.763799098E0
1.484183296E1,-4.548983276E-2,-7.661445439E-2,9.964667320E0,9.965065675E0
1.484683788E1,-5.506663769E-2,-9.576806426E-2,9.868899345E0,9.869517625E0
1.485187332E1,2.394201700E-3,-8.619125932E-2,9.974244118E0,9.974616804E0
1.485690875E1,-4.548983276E-2,-1.053448766E-1,9.821015358E0,9.821685677E0
1.486194419E1,-1.125274822E-1,2.873042040E-2,9.763554573E0,9.764245274E0
1.486697963E1,-1.699883193E-1,-5.746084079E-2,9.725247383E0,9.726902613E0
1.487198455E1,-6.464344263E-2,-7.661445439E-2,9.744400978E0,9.744916571E0
1.487701999E1,6.943184882E-2,-1.915361360E-2,1.003170490E1,1.003196346E1
1.488205543E1,2.154781483E-2,-7.661445439E-2,9.916783333E0,9.917102689E0
1.488709086E1,5.027823523E-2,-4.788403213E-2,9.888052940E0,9.888296705E0
1.489212630E1,-2.633621916E-2,1.915361360E-2,9.935936928E0,9.935990292E0
1.489713122E1,2.154781483E-2,-3.830722719E-2,9.792284966E0,9.792383601E0
1.490216666E1,-4.548983276E-2,-9.576806799E-3,9.830592155E0,9.830702069E0
1.490720210E1,3.112462163E-2,9.576806799E-3,9.619902611E0,9.619957729E0
1.491223754E1,-7.182605099E-3,1.915361360E-2,9.686940193E0,9.686961792E0
1.491727298E1,5.027823523E-2,-2.873042040E-2,9.811438560E0,9.811609448E0
1.492227790E1,5.027823523E-2,-2.873042040E-2,9.859322548E0,9.859492606E0
1.492731333E1,3.112462163E-2,-6.703764945E-2,9.868899345E0,9.869176109E0
1.493234877E1,-7.182605099E-3,-8.619125932E-2,9.801861763E0,9.802243342E0
1.493738421E1,-1.508347094E-1,3.830722719E-2,9.821015358E0,9.822248277E0
1.494241965E1,-1.221042871E-1,-2.873042040E-2,9.840168953E0,9.840968444E0
1.494742457E1,-1.675941236E-2,-4.788403213E-2,9.744400978E0,9.744533041E0
1.495246001E1,7.900865376E-2,-9.576806426E-2,1.000297451E1,1.000374495E1
1.495749545E1,2.154781483E-2,-9.576806799E-3,9.926360130E0,9.926388138E0
1.496253088E1,5.985504389E-2,-4.788403213E-2,9.840168953E0,9.840467495E0
1.496756632E1,-8.379705995E-2,-1.915361360E-2,9.773131371E0,9.773509380E0
1.497257124E1,5.027823523E-2,-1.915361360E-2,9.686940193E0,9.687089608E0
1.497760668E1,2.154781483E-2,0.000000000E0,9.696516991E0,9.696540933E0
1.498264212E1,-4.548983276E-2,-4.788403213E-2,9.686940193E0,9.687165350E0
1.498767756E1,2.154781483E-2,-7.661445439E-2,9.849745750E0,9.850067281E0
1.499271300E1,5.027823523E-2,-5.746084079E-2,1.007958889E1,1.007987807E1
1.499771792E1,3.112462163E-2,-6.703764945E-2,9.955090523E0,9.955364891E0
1.500275335E1,-4.548983276E-2,-9.576806799E-3,9.801861763E0,9.801971999E0
1.500778879E1,2.154781483E-2,-2.873042040E-2,9.619902611E0,9.619969646E0
1.501282423E1,-7.422025502E-2,2.873042040E-2,9.572018623E0,9.572349482E0
1.501785967E1,2.394201700E-3,-9.576806799E-3,9.667786598E0,9.667791638E0
1.502286459E1,3.112462163E-2,-9.576806426E-2,9.926360130E0,9.926870892E0
1.502790003E1,-3.591302410E-2,-6.703764945E-2,9.955090523E0,9.955381013E0
1.503293547E1,2.154781483E-2,-9.576806426E-2,9.811438560E0,9.811929599E0
1.503797090E1,-1.125274822E-1,-5.746084079E-2,9.686940193E0,9.687764164E0
1.504297582E1,2.394201700E-3,-2.873042040E-2,9.744400978E0,9.744443627E0
1.504801126E1,2.154781483E-2,-8.619125932E-2,9.821015358E0,9.821417204E0
1.505304670E1,3.112462163E-2,-7.661445439E-2,9.801861763E0,9.802210594E0
1.505808214E1,2.154781483E-2,-8.619125932E-2,9.821015358E0,9.821417204E0
1.506311758E1,-7.182605099E-3,-1.915361360E-2,9.878476143E0,9.878497323E0
1.506812250E1,5.985504389E-2,-1.053448766E-1,9.907206535E0,9.907947391E0
1.507315794E1,5.027823523E-2,-5.746084079E-2,9.706093788E0,9.706394092E0
1.507819337E1,5.027823523E-2,-6.703764945E-2,9.773131371E0,9.773490612E0
1.508322881E1,5.027823523E-2,-3.830722719E-2,9.763554573E0,9.763759176E0
1.508826425E1,2.154781483E-2,9.576806799E-3,9.725247383E0,9.725275970E0
1.509326917E1,7.900865376E-2,6.703764945E-2,9.945513725E0,9.946053472E0
1.509830461E1,1.077390760E-1,-7.661445439E-2,1.006043530E1,1.006130388E1
1.510334005E1,1.077390760E-1,-9.576806426E-2,1.003170490E1,1.003274053E1
1.510837548E1,7.900865376E-2,1.915361360E-2,1.001255131E1,1.001288135E1
1.511341092E1,-7.182605099E-3,1.915361360E-2,9.734824181E0,9.734845673E0
1.511841584E1,-1.675941236E-2,7.661445439E-2,9.763554573E0,9.763869548E0
1.512345128E1,4.070143029E-2,1.915361360E-2,9.878476143E0,9.878578560E0
1.512848672E1,5.985504389E-2,-4.788403213E-2,9.935936928E0,9.936232593E0
1.513352216E1,-3.591302410E-2,-4.788403213E-2,1.007001209E1,1.007018998E1
1.513852708E1,2.154781483E-2,-1.149216816E-1,9.964667320E0,9.965353285E0
1.514356252E1,7.900865376E-2,-5.746084079E-2,9.830592155E0,9.831077573E0
1.514859795E1,5.027823523E-2,-4.788403213E-2,9.878476143E0,9.878720144E0
1.515363339E1,2.394201700E-3,9.576806799E-3,9.811438560E0,9.811443526E0
1.515866883E1,5.027823523E-2,-3.830722719E-2,9.955090523E0,9.955291189E0
1.516451995E1,3.112462163E-2,-9.576806799E-3,9.907206535E0,9.907260055E0
1.516955539E1,1.197100803E-2,-1.340752989E-1,9.945513725E0,9.946424621E0
1.517459083E1,-2.633621916E-2,-1.340752989E-1,1.001255131E1,1.001348358E1
1.517962627E1,1.197100803E-2,-2.873042040E-2,9.763554573E0,9.763604183E0
1.518466171E1,1.197100803E-2,-3.830722719E-2,9.773131371E0,9.773213777E0
1.518966663E1,-2.633621916E-2,0.000000000E0,9.725247383E0,9.725283043E0
1.519470206E1,-7.422025502E-2,-9.576806799E-3,9.753977776E0,9.754264852E0
1.519973750E1,-1.125274822E-1,-4.788403213E-2,9.821015358E0,9.821776722E0
1.520477294E1,-5.506663769E-2,-9.576806426E-2,9.868899345E0,9.869517625E0
1.520977786E1,-1.675941236E-2,-1.532289088E-1,9.888052940E0,9.889254316E0
1.521481330E1,-3.591302410E-2,-5.746084079E-2,9.830592155E0,9.830825684E0
1.521984874E1,-3.591302410E-2,-3.830722719E-2,9.763554573E0,9.763695770E0
1.522488418E1,2.154781483E-2,-2.873042040E-2,9.715670586E0,9.715736960E0
1.522988910E1,4.070143029E-2,-3.830722719E-2,9.706093788E0,9.706254719E0
1.523492453E1,-4.548983276E-2,-9.576806426E-2,9.734824181E0,9.735401516E0
1.523995997E1,-7.182605099E-3,-9.576806426E-2,9.706093788E0,9.706568896E0
1.524499541E1,9.816227108E-2,-5.746084079E-2,9.811438560E0,9.812097849E0
1.525003085E1,2.394201700E-3,-9.576806426E-2,9.792284966E0,9.792753550E0
1.525503577E1,-7.182605099E-3,-5.746084079E-2,9.715670586E0,9.715843158E0
1.526007121E1,3.112462163E-2,-9.576806799E-3,9.677363396E0,9.677418186E0
1.526510665E1,-7.422025502E-2,-3.830722719E-2,9.658209801E0,9.658570942E0
1.527014208E1,-2.633621916E-2,-1.340752989E-1,9.677363396E0,9.678327959E0
1.527514700E1,3.112462163E-2,-6.703764945E-2,9.821015358E0,9.821293471E0
1.528018244E1,2.154781483E-2,0.000000000E0,9.859322548E0,9.859346095E0
1.528521788E1,-7.182605099E-3,4.788403213E-2,9.878476143E0,9.878594808E0
1.529025332E1,2.154781483E-2,-1.915361360E-2,9.782708168E0,9.782750649E0
1.529528876E1,1.197100803E-2,-6.703764945E-2,9.686940193E0,9.687179551E0
1.530029368E1,-2.633621916E-2,-1.915361360E-2,9.734824181E0,9.734878648E0
1.530532912E1,-8.379705995E-2,-9.576806426E-2,9.773131371E0,9.773959804E0
1.531036455E1,-7.182605099E-3,-3.830722719E-2,9.964667320E0,9.964743541E0
1.531539999E1,8.858546615E-2,-7.661445439E-2,9.830592155E0,9.831289808E0
1.532040491E1,2.394201700E-3,-2.873042040E-2,9.878476143E0,9.878518213E0
1.532544035E1,-4.548983276E-2,-6.703764945E-2,9.897629738E0,9.897961295E0
1.533047579E1,-1.029506698E-1,-7.661445439E-2,9.753977776E0,9.754821939E0
1.533551123E1,-1.508347094E-1,-9.576806799E-3,9.907206535E0,9.908359307E0
1.534051615E1,-9.337386489E-2,-4.788403213E-2,9.821015358E0,9.821575954E0
1.534555158E1,2.394201700E-3,-4.788403213E-2,9.811438560E0,9.811555699E0
1.535058702E1,1.173158810E-1,-9.576806799E-3,9.955090523E0,9.955786360E0
1.535562246E1,-2.633621916E-2,-5.746084079E-2,9.983820915E0,9.984021004E0
1.536062738E1,-5.506663769E-2,-8.619125932E-2,1.005085850E1,1.005137890E1
1.536566282E1,4.070143029E-2,-1.915361360E-2,9.897629738E0,9.897731957E0
1.537069826E1,-8.379705995E-2,3.830722719E-2,9.744400978E0,9.744836572E0
1.537573370E1,-7.182605099E-3,-4.788403213E-2,9.859322548E0,9.859441443E0
1.538073862E1,1.197100803E-2,-6.703764945E-2,9.859322548E0,9.859557721E0
1.538577405E1,3.112462163E-2,1.915361360E-2,1.002212811E1,1.002219474E1
1.539080949E1,3.112462163E-2,-1.915361360E-2,1.016578007E1,1.016584576E1
1.539584493E1,6.943184882E-2,-9.576806426E-2,1.007958889E1,1.008028296E1
1.540084985E1,2.394201700E-3,-7.661445439E-2,9.926360130E0,9.926656081E0
1.540588529E1,4.070143029E-2,-7.661445439E-2,9.897629738E0,9.898009942E0
1.541092073E1,4.070143029E-2,-2.873042040E-2,1.001255131E1,1.001267525E1
1.541595616E1,5.027823523E-2,5.746084079E-2,1.011789608E1,1.011818416E1
1.542099160E1,1.197100803E-2,-2.873042040E-2,1.006043530E1,1.006048344E1
1.542599652E1,3.112462163E-2,-6.703764945E-2,1.017535686E1,1.017562529E1
1.543103196E1,-7.182605099E-3,0.000000000E0,1.002212811E1,1.002213068E1
1.543606740E1,-4.548983276E-2,-9.576806426E-2,1.008916569E1,1.008972275E1
1.544110284E1,-2.633621916E-2,-6.703764945E-2,1.008916569E1,1.008942277E1
1.544610776E1,-3.591302410E-2,-7.661445439E-2,1.001255131E1,1.001290883E1
1.545114320E1,5.027823523E-2,-7.661445439E-2,1.000297451E1,1.000339426E1
1.545617863E1,5.985504389E-2,0.000000000E0,1.012747288E1,1.012764975E1
1.546121407E1,-7.182605099E-3,-1.915361360E-2,1.010831928E1,1.010833998E1
1.546621899E1,-4.548983276E-2,-5.746084079E-2,1.020408726E1,1.020435044E1
1.547125443E1,5.985504389E-2,-3.830722719E-2,1.012747288E1,1.012772220E1
1.547628987E1,8.858546615E-2,-2.873042040E-2,1.004128170E1,1.004171355E1
1.548132531E1,4.070143029E-2,1.915361360E-2,1.004128170E1,1.004138246E1
1.548633023E1,-4.548983276E-2,-6.703764945E-2,1.007001209E1,1.007033797E1
1.549136567E1,-1.675941236E-2,0.000000000E0,1.016578007E1,1.016579388E1
1.549640110E1,4.070143029E-2,-5.746084079E-2,1.018493366E1,1.018517708E1
1.550143654E1,2.154781483E-2,-2.873042040E-2,1.002212811E1,1.002219245E1
1.550644146E1,-2.633621916E-2,-9.576806799E-3,1.012747288E1,1.012751165E1
1.551147690E1,-2.633621916E-2,-2.873042040E-2,9.974244118E0,9.974320265E0
1.551651234E1,-4.548983276E-2,-5.746084079E-2,9.983820915E0,9.984089900E0
1.552154778E1,-1.675941236E-2,1.915361360E-2,9.955090523E0,9.955123056E0
1.552655270E1,2.154781483E-2,0.000000000E0,9.993397713E0,9.993420943E0
1.553158814E1,-4.548983276E-2,-9.576806799E-3,1.010831928E1,1.010842618E1
1.553662357E1,1.197100803E-2,-5.746084079E-2,1.011789608E1,1.011806632E1
1.554165901E1,1.197100803E-2,-9.576806799E-3,1.002212811E1,1.002213983E1
1.554669445E1,-7.422025502E-2,0.000000000E0,9.916783333E0,9.917061073E0
1.555169937E1,-4.548983276E-2,0.000000000E0,9.926360130E0,9.926464364E0
1.555673481E1,-8.379705995E-2,-2.873042040E-2,1.005085850E1,1.005124887E1
1.556177025E1,3.112462163E-2,-5.746084079E-2,1.019451046E1,1.019471991E1
1.556680568E1,-3.591302410E-2,-8.619125932E-2,1.007958889E1,1.008002137E1
1.557181061E1,-3.591302410E-2,9.576806799E-3,9.974244118E0,9.974313369E0
1.557684604E1,-6.464344263E-2,0.000000000E0,9.888052940E0,9.888264242E0
1.558188148E1,-8.379705995E-2,5.746084079E-2,9.955090523E0,9.955609023E0
1.558691692E1,-6.464344263E-2,-4.788403213E-2,1.007958889E1,1.007990991E1
1.559195236E1,-1.316810995E-1,-6.703764945E-2,1.011789608E1,1.011897500E1
1.559695728E1,-2.633621916E-2,-7.661445439E-2,1.011789608E1,1.011822042E1
1.560199272E1,2.394201700E-3,0.000000000E0,1.010831928E1,1.010831957E1
1.560702816E1,-3.591302410E-2,9.576806799E-3,1.006043530E1,1.006050395E1
1.561206359E1,7.900865376E-2,-4.788403213E-2,1.009874249E1,1.009916507E1
1.561706851E1,-1.675941236E-2,4.788403213E-2,1.019451046E1,1.019463669E1
1.562210395E1,-1.675941236E-2,-9.576806799E-3,1.028070164E1,1.028071976E1
1.562713939E1,3.112462163E-2,2.873042040E-2,1.011789608E1,1.011798474E1
1.563217483E1,-4.548983276E-2,-1.915361360E-2,1.016578007E1,1.016589989E1
1.563717975E1,-4.548983276E-2,-9.576806799E-3,1.013704967E1,1.013715627E1
1.564221519E1,2.394201700E-3,-3.830722719E-2,1.015620327E1,1.015627580E1
1.564725063E1,5.985504389E-2,-3.830722719E-2,1.024239445E1,1.024264097E1
1.565228606E1,4.070143029E-2,0.000000000E0,1.034774017E1,1.034782022E1
1.565729098E1,-7.182605099E-3,-4.788403213E-2,1.031900978E1,1.031912338E1
1.566232642E1,-5.506663769E-2,-5.746084079E-2,1.022324085E1,1.022355064E1
1.566736186E1,6.943184882E-2,-9.576806799E-3,1.015620327E1,1.015644511E1
1.567239730E1,1.197100803E-2,-6.703764945E-2,1.031900978E1,1.031923448E1
1.567743274E1,1.173158810E-1,-9.576806799E-3,1.034774017E1,1.034840961E1
1.568243766E1,-7.182605099E-3,-2.873042040E-2,1.041477776E1,1.041481986E1
1.568747310E1,-7.422025502E-2,9.576806799E-3,1.031900978E1,1.031928114E1
1.569250853E1,-7.182605099E-3,-1.915361360E-2,1.019451046E1,1.019453098E1
1.569754397E1,1.197100803E-2,-2.873042040E-2,1.029027843E1,1.029032551E1
1.570254889E1,-3.591302410E-2,-6.703764945E-2,1.039562416E1,1.039590234E1
1.570758433E1,6.943184882E-2,0.000000000E0,1.041477776E1,1.041500919E1
1.571261977E1,4.070143029E-2,-5.746084079E-2,1.054885292E1,1.054908794E1
1.571765521E1,3.112462163E-2,-5.746084079E-2,1.048181534E1,1.048201905E1
1.572269064E1,2.154781483E-2,9.576806799E-3,1.044350815E1,1.044353477E1
1.572769557E1,1.197100803E-2,-7.661445439E-2,1.040520096E1,1.040548990E1
1.573273100E1,-1.675941236E-2,-6.703764945E-2,1.039562416E1,1.039585382E1
1.573776644E1,4.070143029E-2,-5.746084079E-2,1.040520096E1,1.040543922E1
1.574280188E1,-7.182605099E-3,0.000000000E0,1.049139214E1,1.049139459E1
1.574780680E1,1.173158810E-1,-9.576806426E-2,1.052969933E1,1.053078831E1
1.575284224E1,4.070143029E-2,4.788403213E-2,1.062546730E1,1.062565315E1
1.575787768E1,9.816227108E-2,-7.661445439E-2,1.059673691E1,1.059746850E1
